failure_id,parent_seed_id,failure_type,severity,operator,stage,difficulty,question,gold_answer,supporting_sentence,answer_available,expected_behavior,num_contexts,contexts,category_group,page_title,chunk_id,injection_valid_auto,gold_answer_leaked_auto,human_injection_valid,human_label_correct,severity_ok,issue_code,notes
seed_000198__chunk_boundary__high,seed_000198,chunk_boundary,high,chunk_boundary,chunking,0.75,Where was Text founded?,"Wroclaw, Poland","The company was founded in Wroclaw, Poland in 2002, and also has US offices in Boston, Massachusetts.",True,answer,5,"Text (WSE: TXT), previously known as LiveChat Software, is a Polish software company specializing in customer service and artificial intelligence solutions. Based in Wrocław, it offers a suite of tools for B2B and B2C communication, including popular platforms like LiveChat, ChatBot, and HelpDesk. The company is publicly listed on the Warsaw Stock Exchange. The company was founded in Wroclaw, Poland in

---

Stripe, Inc. is an Irish and American multinational financial services and software as a service (SaaS) company dual-headquartered in South San Francisco, California, United States, and Dublin, Ireland. The company primarily offers payment-processing software and application programming interfaces for e-commerce websites and mobile applications.
Stripe is the largest privately owned financial technology company with a valuation of about $159 billion and over $1.9 trillion in payment volume processed in 2025, processing transactions for 5 million businesses in that year.

---

2002, and also has

---

The British found-footage horror film Host, directed by Rob Savage, features a group of young people attempting to contact spirits through a remote séance on Zoom, and premiered on Shudder in July 2020. A live reading of Kristoffer Diaz's 2009 play The Elaborate Entrance of Chad Deity over Zoom streamed on Play-PerView from August 15 to August 20, 2020. In the 2021 film Locked Down, directed by Doug Liman and starring Anne Hathaway and Chiwetel Ejiofor, characters communicate through Zoom conferences. From July 3 to 4, 2020, the International Association of Constitutional Law and Alma Mater Europaea used Zoom Webinar to conduct the first ""round-the-clock and round-the-globe"" event, featuring 52 speakers from 28 countries and several time zones. Soon after, a format of conferences that ""virtually travel the globe with the sun from East to West"", became common, some of them running for several days.

---

US offices in Boston, Massachusetts. In 2023, the company rebranded from ""LiveChat Software"" to ""Text"" to reflect its broadened focus on artificial intelligence and e-commerce solutions. It serves more than 28,000 paid customers in over 150 countries, including Adobe, AirAsia, Best Buy, Better Business Bureau, ING, Huawei, Orange, and PayPal.",organization_product,Text (company),15905137_1364551860_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""in"" — check if one chunk is sufficient context"
seed_000002__chunk_boundary__low,seed_000002,chunk_boundary,low,chunk_boundary,chunking,0.25,Who was a Russian-American tailor that invented modern jeans by using sturdy cloth and rivets to strengthen weak points in the seams and partnered with Levi Strauss to mass-produce them?,Jacob William Davis,"Jacob William Davis (Russian: Якоб Яковлевич Юфес , May 14, 1831 – January 20, 1908) was a Russian-American tailor who is credited with inventing modern jeans.",True,answer,2,"Jacob William Davis (Russian: Якоб Яковлевич Юфес , May 14, 1831 – January

---

20, 1908) was a Russian-American tailor who is credited with inventing modern jeans. Growing up in Russian Empire, he emigrated to the United States as a young man and spent some time in Canada as well. He invented jeans by using sturdy cloth and rivets to strengthen weak points in the seams, and partnered with Levi Strauss to mass-produce them.",person,Jacob W. Davis,30560630_1361136610_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after ""January"" — verify not mid-word and whether single chunk suffices"
seed_000019__chunk_boundary__low,seed_000019,chunk_boundary,low,chunk_boundary,chunking,0.25,"Which award did Schwinger share with Kurt Gödel, and what was the significance of this award according to the passage?",Albert Einstein Award,He shared the inaugural Albert Einstein Award with Kurt Gödel.,True,answer,2,"Julian Seymour Schwinger (; February 12, 1918 – July 16, 1994) was an American theoretical physicist. He shared the 1965 Nobel Prize in Physics with Richard Feynman and Shin'ichirō Tomonaga ""for their fundamental work in quantum electrodynamics (QED), with deep-ploughing consequences for the physics of elementary particles"". He developed a relativistically invariant perturbation theory, and renormalized QED to one loop order. Schwinger was a physics professor at several universities. Schwinger is recognized as an important physicist, responsible for much of modern quantum field theory, including a variational approach, and the equations of motion for quantum fields. He developed the first electroweak model, and the first example of confinement in 1+1 dimensions. He is responsible for the theory of multiple neutrinos, Schwinger terms, and the theory of the spin-3/2 field. He shared the inaugural Albert

---

Einstein Award with Kurt Gödel.",person,Julian Schwinger,269980_1363885582_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after ""Albert"" — verify not mid-word and whether single chunk suffices"
seed_000045__chunk_boundary__low,seed_000045,chunk_boundary,low,chunk_boundary,chunking,0.25,In which state is Wheeler Peak located?,Nevada,"Wheeler Peak is the tallest mountain in the Snake Range and in White Pine County, in Nevada, United States.",True,answer,2,"Wheeler Peak is the tallest mountain in the Snake

---

Range and in White Pine County, in Nevada, United States. The summit elevation of 13,065 feet (3,982 m) makes it the second-highest peak in Nevada, just behind Boundary Peak. With a topographic prominence of 7,563 feet (2,305 m), Wheeler Peak is the most topographically prominent peak in White Pine County and the second-most prominent peak in Nevada, just behind Mount Charleston. The mountain is located in Great Basin National Park and was named for George Wheeler, leader of the Wheeler Survey of the late 19th century.",location,Wheeler Peak (Nevada),1010057_1360088788_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after ""Snake"" — verify not mid-word and whether single chunk suffices"
seed_000049__chunk_boundary__low,seed_000049,chunk_boundary,low,chunk_boundary,chunking,0.25,Since when has Bonn been the secondary official residence of the president of Germany and the chancellor of Germany?,28 April 1994,"Since 28 April 1994, it is the secondary official residence of the president of Germany, the chancellor of Germany, the Bundesrat (upper house), the primary official residence of six federal ministries, and approximately 20 federal authorities.",True,answer,2,"In Germany, the former West German capital Bonn has been designated with the title of federal city (Bundesstadt), making it unique in Germany. Since 28 April 1994, it is the secondary official residence of the president of Germany, the chancellor of

---

Germany, the Bundesrat (upper house), the primary official residence of six federal ministries, and approximately 20 federal authorities. This is merely a title, since Bonn is not an autonomous city like Berlin, Bremen or Hamburg, but part of a state (North Rhine-Westphalia).",location,Federal city,5894792_1365818011_1_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""of"" — check if one chunk is sufficient context"
seed_000051__chunk_boundary__low,seed_000051,chunk_boundary,low,chunk_boundary,chunking,0.25,When was the designation of city of regional significance created?,1932,The designation was created with the introduction of oblasts in 1932.,True,answer,2,"A city of regional significance (Ukrainian: місто обласного значення, romanized: misto oblasnoho znachennia) in Ukraine was a type of second-level administrative division or municipality, the other type being raions (districts). In the first-level division of oblasts, they were referred to as cities of oblast significance; in the first-level autonomous republic of Crimea, they were cities of republican significance. The designation was created with

---

the introduction of oblasts in 1932. It was abolished in a 2020 reform that merged raions together and integrated the city municipalities into them. Such city municipality was complex and usually combined the city proper and adjacent populated places. The city of regional (oblast) significance was governed by a city council known as mis'krada, which was chaired by a mayor. There were instances where a municipality might have included only the city alone (city proper), while in others instances a municipality might have consisted of its own subdivisions such as districts in city, similarly to the cities with special status or even other cities which carried the designation of cities of district significance.",location,City of regional significance (Ukraine),36564506_1352846162_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""with"" — check if one chunk is sufficient context"
seed_000055__chunk_boundary__low,seed_000055,chunk_boundary,low,chunk_boundary,chunking,0.25,What is sometimes known as a commuter belt?,outlying zones,These outlying zones are sometimes known as a commuter belt and may extend well beyond the urban zone to other political entities.,True,answer,2,"A metropolitan area combines an urban agglomeration with the contiguous built-up areas, which are not necessarily urban in character but are closely bound to the center by employment or other commerce. These outlying zones are sometimes known as a commuter belt and

---

may extend well beyond the urban zone to other political entities. For example, East Hampton, New York, on Long Island is considered part of the New York metropolitan area. In 2020, the European Commission, the Food and Agriculture Organization, the United Nations Human Settlements Programme, the International Labour Organization, the OECD, and the World Bank have agreed on a common methodological framework for delimitation of urban and rural areas, which contains a definition of metropolitan areas called the Functional urban area. It is defined as a city and its commuting zone, which is a contiguous area of spatial units that have at least 15% of their employed residents working in the city. In practice, the parameters of metropolitan areas, in both official and unofficial usage, are not consistent. Sometimes they are little different from an urban area, and in other cases, they cover broad regions that have little relation to a single urban settlement; comparative statistics for metropolitan areas should take this into account. The term metropolitan can also refer to a county-level municipal government structure, with some shared services between a central city and its suburbs, which may or may not include the entirety of a metropolitan area.",location,Metropolitan area,75253_1364541373_1_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""and"" — check if one chunk is sufficient context"
seed_000069__chunk_boundary__low,seed_000069,chunk_boundary,low,chunk_boundary,chunking,0.25,"Which city served as the preferred seat of government for the Holy Roman Empire during Charlemagne's reign and until 1531, and where did 31 Holy Roman Emperors get crowned before the coronation moved to Frankfurt?",Aachen,"The medieval German Holy Roman Empire used to have Aachen as its preferred seat of government during Charlemagne's reign, and until 1531 it was the place where 31 Holy Roman Emperors were crowned Kings of the Germans.",True,answer,2,"Prior to 1871, Germany was not a unified nation-state, and had no capital city. The medieval German Holy Roman Empire used to have Aachen as its preferred seat of government during Charlemagne's

---

reign, and until 1531 it was the place where 31 Holy Roman Emperors were crowned Kings of the Germans. The coronation later moved to Frankfurt. However, after Charlemagne, none of the subsequent Holy Roman Emperors moved to Aachen or Frankfurt, instead retaining their own original constituent kingdom or principality as base or moving into temporary Royal palaces dotted around the confederate realm known as Kaiserpfalz. The last imperial ruling house (the Habsburgs) had Vienna as its permanent seat of government. After the Congress of Vienna created the formal German Confederation in 1815, a Federal Assembly convened at the Free City of Frankfurt, representing not the people of the individual German Lands but their sovereigns. Subsequently, Frankfurt briefly became the official German capital during the short-lived Revolutions of 1848 in the German states.",location,Capital of Germany,169339_1350018545_1_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""s"" — check if one chunk is sufficient context"
seed_000075__chunk_boundary__low,seed_000075,chunk_boundary,low,chunk_boundary,chunking,0.25,"Which planned city, based on a square grid pattern inspired by Chang'an, was the capital of Japan from 694 to 710 and is now part of Nara Prefecture?",Fujiwara-kyō,"Fujiwara-kyō (藤原京) was the Imperial capital of Japan for sixteen years, between 694 and 710.",True,answer,2,"Fujiwara-kyō (藤原京) was the Imperial capital of

---

Japan for sixteen years, between 694 and 710. It was located in Yamato Province (present-day Kashihara in Nara Prefecture), having been moved from nearby Asuka, and remained the capital until its relocation to Heijō-kyō, present-day Nara. It was the first in Japanese history to have been a planned city based on a square grid pattern modeled after Chang'an, the capital of Tang dynasty China.",location,Fujiwara-kyō,5553537_1366039979_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""of"" — check if one chunk is sufficient context"
seed_000096__chunk_boundary__low,seed_000096,chunk_boundary,low,chunk_boundary,chunking,0.25,When was Simon born?,"August 8, 1953","Simon was born on August 8, 1953, in Stadtsteinach, Germany.",True,answer,2,"Simon was born on August

---

8, 1953, in Stadtsteinach, Germany. From 1963 to 1972, he attended a high school in Germany, Markgraf-Georg-Friedrich Gymnasium Kulmbach. He completed his undergraduate studies at Technische Universität Berlin from 1973 to 1976. Simon joined University of California, Berkeley in 1976 from where he studied Masters of Mathematics from 1976 to 1977 and graduated with PhD in Mathematics in 1982.",science_technology,Horst D. Simon,73805220_1356340090_1_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after ""August"" — verify not mid-word and whether single chunk suffices"
seed_000106__chunk_boundary__low,seed_000106,chunk_boundary,low,chunk_boundary,chunking,0.25,When did Babbage leave England?,1827,Babbage left England when his wife and father died in 1827.,True,answer,2,"Babbage left England when his

---

wife and father died in 1827. On his return in 1828, now in possession of a considerable inheritance, he began to host Saturday evening parties. The science historian James A. Secord describes the parties as ""scientific soirées"". Secord writes that Babbage imported the idea from France, and once established, such soirées ""became one of the chief ways in which scientific discussion could take place on a more sustained basis within polite society."" In her autobiography, the English writer and sociologist Harriet Martineau wrote: ""All were eager to go to his glorious soirées and I always thought he appeared to great advantage as a host. His patience in explaining his machine in those days was really exemplary."" According to biographers Bruce Collier and James H. MacLachlan, ""Babbage was a bon vivant with a love of dining out and socialising. He sparkled as a host and raconteur. His Saturday soirées were glittering events attended by the social and intellectual elite of London.""",science_technology,Charles Babbage's Saturday night soirées,75954090_1313397696_1_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""his"" — check if one chunk is sufficient context"
seed_000121__chunk_boundary__low,seed_000121,chunk_boundary,low,chunk_boundary,chunking,0.25,When did the modern phase of the conflict begin?,1922,"The modern phase of the conflict is believed to have begun in 1922, with the emergence of Kurdish nationalism which occurred in parallel with the formation of the modern State of Turkey.",True,answer,2,"Kurdish nationalist uprisings have periodically occurred in Turkey, beginning with the Turkish War of Independence and the consequent transition from the Ottoman Empire to the modern Turkish state and continuing to the present day with the current PKK–Turkey conflict. According to Ottoman military records, Kurdish rebellions have been occurring in Anatolia for over two centuries. While large tribal Kurdish revolts had shaken the Ottoman Empire during the last decades of its existence, the modern phase of the conflict is believed to have begun in 1922, with the emergence of Kurdish nationalism which occurred in parallel with the formation of the modern State of Turkey. In 1925, an uprising for an independent Kurdistan, led by Shaikh Said Piran, was quickly put down, and soon afterward, Said and 36 of his followers were executed. Other large-scale Kurdish revolts occurred in Ararat and Dersim in 1930 and 1937. The British consul at Trebizond, the diplomatic post which was closest to Dersim, spoke of brutal and indiscriminate acts of violence and explicitly compared them to the 1915 Armenian genocide. The modern phase of the conflict is believed to have begun in 1922, with the emergence

---

of Kurdish nationalism which occurred in parallel with the formation of the modern State of Turkey.",historical_event,Kurdish–Turkish conflict,9717503_1364274115_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after ""emergence"" — verify not mid-word and whether single chunk suffices"
seed_000151__chunk_boundary__low,seed_000151,chunk_boundary,low,chunk_boundary,chunking,0.25,What specific group has been targeted by state violence according to the passage?,women,State violence has targeted women in particular.,True,answer,2,"The Papua conflict (Indonesian: Konflik Papua) is an ongoing conflict in Western New Guinea between Indonesia and the Free Papua Movement (Indonesian: Organisasi Papua Merdeka, OPM), a pro-independence group in the region. Following the withdrawal of Dutch colonial rule from Netherlands New Guinea in 1962, the United Nations (UN) oversaw a short transitional period before Indonesia took full control in 1963. Since then, Papuan fighters have launched a low-intensity armed resistance targeting the military and police, alongside acts of civil resistance and peaceful protests. Many Papuans seek full independence or unification with Papua New Guinea, raising the Morning Star flag in defiance of Indonesian repression. Widespread atrocities committed by Indonesian forces have led human rights groups to describe the situation as a genocide against the indigenous Papuan population. Reports of mass killings, forced displacement, and sexual violence are extensive and credible. According to a 2007 estimate by scholar De R. G. Crocombe, between 100,000 and 300,000 Papuans have been killed since Indonesia's occupation began. A 2004 report by Yale Law School argued that the scale and intent of Indonesia's actions fall within the legal definition of genocide. State violence has

---

targeted women in particular.",historical_event,Papua conflict,21657843_1365601259_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after ""has"" — verify not mid-word and whether single chunk suffices"
seed_000152__chunk_boundary__low,seed_000152,chunk_boundary,low,chunk_boundary,chunking,0.25,Which two countries provided direct military support to Malaysia during the conflict that occurred between 1963 and 1966?,"United Kingdom, Australia, and New Zealand","Malaysia had direct military support from the United Kingdom, Australia, and New Zealand.",True,answer,2,"The Indonesia–Malaysia confrontation or Borneo confrontation (known as Konfrontasi in Indonesia, Malaysia and Singapore) was an armed conflict from 1963 to 1966 that stemmed from Indonesia's opposition to the creation of the state of Malaysia. Vital precursors to the conflict included Indonesia's policy of confrontation against Dutch New Guinea from March to August 1962 and the Indonesia-backed Brunei revolt in December 1962. Malaysia had direct military support from

---

the United Kingdom, Australia, and New Zealand. Indonesia had indirect support from the USSR and China, thus making it an episode of the Cold War in Asia. The conflict was an undeclared war with most of the action occurring in the border area between Indonesia and East Malaysia on the island of Borneo (known as Kalimantan in Indonesia), with lower intensity covert actions conducted by Indonesia on the Malay Peninsula and in Singapore. The conflict was characterised by restrained and isolated ground combat, set within tactics of low-level brinkmanship. Combat was usually conducted by company- or platoon-sized operations on either side of the border. Indonesia's campaign of infiltrations into Borneo sought to exploit how ethnically and religiously diverse Sabah and Sarawak were compared to that of Malaya and Singapore, with the intent of unravelling the proposed state of Malaysia.",historical_event,Indonesia–Malaysia confrontation,206387_1358618608_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""from"" — check if one chunk is sufficient context"
seed_000170__chunk_boundary__low,seed_000170,chunk_boundary,low,chunk_boundary,chunking,0.25,When did the MacOS version of Studio Splice enter private beta?,October 2013,The site and the MacOS version of Studio Splice was launched in private beta in October 2013.,True,answer,2,"The site and the MacOS version of Studio

---

Splice was launched in private beta in October 2013. A Windows version was released a few months later and the offer became available to the public in September 2014. Splice Studio allows musicians to remotely collaborate through the cloud. The technology is compatible with several popular digital audio workstations (DAWs) programs including Ableton Live, Logic Pro X, FL Studio, Garageband, and Studio One. Its subscription-based sample marketplace, Splice Sounds, was launched in 2015. In 2016, Splice introduced Rent-To-Own, which allowed users to pay a monthly fee to access premium products like synths. The model enabled users to put their rental balance toward the ownership cost and own the product outright or move on to a new program without paying the full market price. The Rent-To-Own program expanded in 2017 to products like Ozone 8 and Neutron 2, prompting The Verge to proclaim: ""Splice is making it much easier to buy expensive music production plugins"". In 2019, Splice launched its proprietary AI-driven feature Similar Sounds, giving users machine-learning based similarity search across the entire marketplace of audio samples. In November, the company introduced a mobile version of its app on iOS and Android.",organization_product,Splice (platform),44634073_1317886543_1_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after ""Studio"" — verify not mid-word and whether single chunk suffices"
seed_000173__chunk_boundary__low,seed_000173,chunk_boundary,low,chunk_boundary,chunking,0.25,"Where is EAB Global, Inc headquartered?","Washington, DC","EAB Global, Inc is an education company headquartered in Washington, DC, with additional U.S. offices in Richmond, Virginia, Minneapolis, Minnesota, and Philadelphia, Pennsylvania, as well as international offices in the United Kingdom, Australia, Malaysia, and Nepal.",True,answer,2,"EAB Global, Inc is an education company headquartered in Washington, DC, with additional U.S. offices in Richmond, Virginia,

---

Minneapolis, Minnesota, and Philadelphia, Pennsylvania, as well as international offices in the United Kingdom, Australia, Malaysia, and Nepal. The company traces its origins to The Advisory Board Company, a research and advisory organization founded in 1979, and became an independent entity in 2017. EAB provides research, technology, and services to educational institutions in areas including enrollment, recruitment, student success, advancement marketing, data and analytics, and institutional strategy. EAB serves over 2,800 institutions worldwide, including K-12 schools, colleges, universities, and Fortune 500 companies. EAB routinely produces research reports on trends in higher education, including analyses of financial and demographic pressures affecting colleges and universities.",organization_product,EAB (company),56207761_1366570434_0_0,True,False,yes,yes,unclear,ok,[auto-review] chunk ends at a sentence boundary
seed_000175__chunk_boundary__low,seed_000175,chunk_boundary,low,chunk_boundary,chunking,0.25,"In which city was the second office of AMAZE established, and what is the full name of the company before it became AMAZEVR?","Seoul, South Korea","Its headquarters is located in Los Angeles, California, with a second office in Seoul, South Korea.",True,answer,2,"AMAZE (formerly AmazeVR) is a virtual reality concert production company founded in July 2015 by former executives and founders of Kakao. Its headquarters is located in Los Angeles, California,

---

with a second office in Seoul, South Korea. AMAZE develops VR concert experiences for global pop and K-pop artists, distributed via VR headset apps and theatrical installations.",organization_product,AMAZE (company),80020867_1296225068_0_0,True,False,yes,yes,unclear,ok,[auto-review] chunk ends at a sentence boundary
seed_000181__chunk_boundary__low,seed_000181,chunk_boundary,low,chunk_boundary,chunking,0.25,In which month did Glean introduce its third-generation Glean Assistant after reporting $100 million in annual recurring revenue?,September,"In September 2025, Glean introduced a third-generation Glean Assistant and an Enterprise Graph focused on personalization and multi-step task execution.",True,answer,2,"The company was founded in 2019 in Palo Alto, California. In September 2021, Glean introduced its assistive search tool, designed to pull together information from dozens of disparate applications, streamlining access to critical data across various platforms, to the market. In February 2025, the company reported reaching $100 million in annual recurring revenue. At that time, the company also announced its agent platform, designed to automate workplace tasks beyond search. The platform became generally available in May 2025. In September 2025, Glean introduced a third-generation Glean Assistant and

---

an Enterprise Graph focused on personalization and multi-step task execution. It was named CNBC's top 50 disruptor in 2025.",organization_product,Glean Technologies,75514588_1339929546_1_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""and"" — check if one chunk is sufficient context"
seed_000001__chunk_boundary__medium,seed_000001,chunk_boundary,medium,chunk_boundary,chunking,0.5,Where was Clinton Joseph Davisson born?,"Bloomington, Illinois","Clinton Joseph Davisson was born on October 22, 1881, in Bloomington, Illinois, the son of Joseph Davisson, an artisan from Ohio, and Mary Calvert, a schoolteacher from Pennsylvania.",True,answer,3,"Clinton Joseph Davisson was born on October 22, 1881, in Bloomington, Illinois, the son

---

is the initial wavelength,

---

of Joseph Davisson, an artisan from Ohio, and Mary Calvert, a schoolteacher from Pennsylvania. Davisson graduated from Bloomington High School in 1902, and entered the University of Chicago on scholarship. Upon the recommendation of Robert Millikan, he was hired by Princeton University in 1905 as an instructor in physics. He completed the requirements for his B.S. from Chicago in 1908, mainly by working in the summers. While teaching at Princeton, he did doctoral research under Owen Richardson, receiving his Ph.D. in 1911 with a thesis titled On The Thermal Emission of Positive Ions From Alkaline Earth Salts. After graduating, Davisson became an instructor in the Department of Physics at the Carnegie Institute of Technology (now Carnegie Mellon University). In 1917, when the U.S. entered World War I, he took up war-related research in the Engineering Department of the Western Electric Company. Davisson continued to work at Western Electric until 1925, when he joined the Technical Staff of the newly-founded Bell Telephone Laboratories. He retired from Bell Labs in 1946. The following year, he accepted a visiting professorship at the University of Virginia. Davisson died on February 1, 1958, in Charlottesville, Virginia, at the age of 76.",person,Clinton Davisson,930254_1366926984_1_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after ""son"" — verify not mid-word and whether single chunk suffices"
seed_000007__chunk_boundary__medium,seed_000007,chunk_boundary,medium,chunk_boundary,chunking,0.5,When was Charles Huron Kaman born?,"June 15, 1919","Charles Huron Kaman ( kə-MAHN; June 15, 1919 – January 31, 2011) was an American aeronautical engineer, businessman, inventor, and philanthropist, known for his work in rotary-wing flight and also in musical instrument design via the Kaman Music Corporation.",True,answer,3,"Charles Huron Kaman ( kə-MAHN; June 15, 1919 – January 31, 2011) was an American aeronautical engineer, businessman, inventor,

---

In the early 1970s, Nambu independently discovered that the dual resonance model, originally introduced to describe hadronic scattering amplitudes, could be reinterpreted as a theory of quantized relativistic strings. This insight provided the first theoretical framework in which extended one-dimensional objects, rather than point particles, were used to explain the behavior of fundamental interactions. His reformulation laid the groundwork for the development of bosonic string theory, and he is widely recognized as one of the founding figures of string theory.
One of his key contributions was the introduction of the action principle for strings, now known as the Nambu–Goto action, which describes the dynamics of a relativistic string as the area of the worldsheet swept out in spacetime. This formalism became a central component of modern string theory, influencing later developments in superstring theory, M-theory, and attempts to unify quantum mechanics with general relativity.

---

and philanthropist, known for his work in rotary-wing flight and also in musical instrument design via the Kaman Music Corporation.",person,Charles Kaman,16091389_1336308400_0_0,True,False,yes,yes,unclear,ok,[auto-review] chunk ends at a sentence boundary
seed_000015__chunk_boundary__medium,seed_000015,chunk_boundary,medium,chunk_boundary,chunking,0.5,When was Brian Paul Schmidt born?,24 February 1967,Brian Paul Schmidt (born 24 February 1967) is an American Australian astrophysicist at the Australian National University's Mount Stromlo Observatory and Research School of Astronomy and Astrophysics.,True,answer,3,"Brian Paul Schmidt (born 24 February 1967) is an American Australian astrophysicist at

---

His work during this period, which used equations of rotation to express various spinning speeds, ultimately proved important to his Nobel Prize–winning work, yet because he felt burned out and had turned his attention to less immediately practical problems, he was surprised by the offers of professorships from other renowned universities, including the Institute for Advanced Study, the University of California, Los Angeles, and the University of California, Berkeley.

---

the Australian National University's Mount Stromlo Observatory and Research School of Astronomy and Astrophysics. He was the Vice-Chancellor of the Australian National University (ANU) from January 2016 to January 2024. He is known for his research in using supernovae as cosmological probes. He previously held a Federation Fellowship and a Laureate Fellowship from the Australian Research Council, and was elected a Fellow of the Royal Society (FRS) in 2012. Schmidt shared both the 2006 Shaw Prize in Astronomy and the 2011 Nobel Prize in Physics with Saul Perlmutter and Adam Riess for providing evidence that the expansion of the universe is accelerating.",person,Brian Schmidt,6231333_1347499262_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""at"" — check if one chunk is sufficient context"
seed_000042__chunk_boundary__medium,seed_000042,chunk_boundary,medium,chunk_boundary,chunking,0.5,When was Sejong founded as a new planned capital of South Korea?,2007,"Sejong was founded in 2007 as the new planned capital of South Korea created mostly from parts of South Chungcheong Province and some parts of North Chungcheong Province in order to ease congestion in South Korea's current capital and largest city, Seoul, and to encourage investment in the country's central region.",True,answer,3,"Sejong or Sejong City (Korean: 세종; Korean: [seːdʑoŋ] ), officially Sejong Special Self-Governing City (세종특별자치시), is a special self-governing city and the de facto administrative capital of South Korea. Sejong was founded in 2007 as the new planned capital of South Korea created mostly from parts of South Chungcheong Province and some parts of

---

France's national statistics office, INSEE, names an urban core and its surrounding area of commuter influence an aire d'attraction d'une ville  (AAV, literally meaning ""catchment area of a city""), plural: aires d'attraction des villes. The official translation of this statistical area in English (as used by INSEE) is ""functional area"". The AAV follows the same definition as the Functional Urban Area (FUA) used by Eurostat and the OECD, and the AAVs are thus strictly comparable to the FUAs.
The AAV replaced in 2020 the metropolitan statistical area called aire urbaine (AU). The AU, which was defined differently than the AAV, has now been discarded by INSEE and replaced with the AAV in order to facilitate international comparisons.

---

North Chungcheong Province in order to ease congestion in South Korea's current capital and largest city, Seoul, and to encourage investment in the country's central region. Since 2012, the government of South Korea has relocated numerous ministries and agencies to Sejong, but many still reside in other cities, primarily in Seoul, where the National Assembly and many important government bodies remain. Sejong has a population of 351,007 as of 2020 and covers a geographic area of 465.23 km2 (179.63 sq mi), making it the least-populous and smallest first-level administrative division in South Korea. Sejong is located in the west-central Hoseo region, bordering South Chungcheong to the west, Daejeon to the south, and North Chungcheong to the east. The construction of the city is expected to be completed in 2030, at which time 500,000 people are expected to live there.",location,Sejong City,12178672_1366302157_0_0,True,False,yes,yes,unclear,other,"[auto-review] chunk cuts off mid-sentence after function word ""of"" — check if one chunk is sufficient context"
