sample_id,question,gold_answer,supporting_sentence,answer_type,difficulty,category_group,page_title,section_title,chunk_id,quality_score,n_clean_contexts,decision,question_clear,answer_in_evidence,answer_unique,needs_title,time_sensitive_ok,notes
seed_000072,"Which capital was modeled after Chang'an and lacked walls, and what was its peak population range during the Nara period?","between 50,000 and 100,000","As a result, Heijō-kyō flourished as Japan's first international and political capital, with a peak population of between 50,000 and 100,000.",numeric,hard,location,Heijō-kyō,Lead,9948165_1365049527_0_0,1.0,8,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000073,"In which year was the city of Adelaide founded and named after which German princess, and what is the name of the river near which the city center was located?",1836,"Named in honour of Adelaide of Saxe-Meiningen, wife of King William IV, the city was founded in 1836 as the planned capital for a freely settled British colony in Australia.",date,hard,location,Adelaide,Lead,1148_1365771377_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000074,"In which municipality and how far north of the Arctic Circle is the third-largest city in Greenland, with a population of 5,149 as of 2025, located?",Avannaata municipality,"Ilulissat (lit. 'Icebergs'), also known as Jakobshavn or Jacobshavn, is the municipal seat and largest town of the Avannaata municipality in western Greenland, located approximately 350 km (220 mi) north of the Arctic Circle.",location,hard,location,Ilulissat,Lead,295704_1362231785_0_0,1.0,8,fix,yes,yes,yes,yes,no,[auto-review] question needs page title for disambiguation; question uses relative/time-sensitive phrasing
seed_000075,"Which mountain, located in East–Central California along the border of Inyo and Tulare counties, has an elevation of 14,505 feet (4,421 m) and is the highest point in the contiguous United States?",Mount Whitney,"Mount Whitney (Paiute: Tumanguya) is a mountain in California's Sierra Nevada range, and is the highest point in the contiguous United States, with an elevation of 14,505 feet (4,421 m).",location,hard,location,Mount Whitney,Lead,238615_1355912986_0_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000076,Which mountain peak in the Great Smoky Mountains National Park is located in Tennessee and not in North Carolina?,Mount Le Conte,"The park contains some of the highest mountains in eastern North America, including Kuwohi, Mount Guyot, and Mount Le Conte.",location,hard,location,Great Smoky Mountains National Park,Lead,365553_1365733819_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000077,"Which planned city, based on a square grid pattern inspired by Chang'an, served as the Imperial capital of Japan from 694 to 710 and was located in Yamato Province?",Fujiwara-kyō,"Fujiwara-kyō (藤原京) was the Imperial capital of Japan for sixteen years, between 694 and 710. It was located in Yamato Province (present-day Kashihara in Nara Prefecture), having been moved from nearby Asuka, and remained the capital until its relocation to Heijō-kyō, present-day Nara.",location,hard,location,Fujiwara-kyō,Lead,5553537_1366039979_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000078,"Which two hurricanes caused significant impact on the Virgin Islands in September 2017, and what was the visitor count in 2018 after the park's reopening in December 2017?",Irma and Maria,"Two category 5 hurricanes impacted the Virgin Islands in September 2017, Irma and Maria.",other,hard,location,Virgin Islands National Park,Lead,758644_1362946271_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000079,"Which two major empires had Delhi as their capital from the early 13th century until the mid-19th century, and what is the area of the NCT in square kilometres?",the Delhi Sultanate and the Mughal Empire,"From the early 13th century until the mid-19th century, Delhi was the capital of two major empires, the Delhi Sultanate and the Mughal Empire, which covered large parts of South Asia.",organization,hard,location,Delhi,Lead,37756_1365313629_0_0,1.0,1,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000080,What is high-availability software used to ensure?,systems are running and available most of the time,High-availability software is software used to ensure that systems are running and available most of the time.,other,easy,science_technology,High availability software,Lead,45297613_1365359598_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000081,"What discipline connects neuroscience, psychology, and computer science?",Computational neuroaesthetics,"Computational neuroaesthetics is the discipline that connects neuroscience, psychology and computer science.",other,easy,science_technology,Computational neuroaesthetics,Lead,66105247_1301027150_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000082,What is software incompatibility a characteristic of?,software components or systems,"Software incompatibility is a characteristic of software components or systems which cannot operate satisfactorily together on the same computer, or on different computers linked by a computer network.",other,easy,science_technology,Software incompatibility,Lead,14743352_1355060122_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000083,How many types of privacy software protection are mentioned in the passage?,two,Privacy software can refer to two different types of protection.,numeric,easy,science_technology,Privacy software,Types of protection,3758730_1301274816_1_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000084,"Which field combines computational science with culinary studies and uses data-driven techniques to analyze recipes, flavors, nutrition, and sustainability?",Computational gastronomy,"Computational gastronomy is an interdisciplinary field combining computational science with culinary studies. It applies data-driven techniques to analyze various aspects of food, including recipes, flavors, nutrition, and sustainability.",other,easy,science_technology,Computational gastronomy,Lead,78245236_1323238067_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000085,What percentage of commercial codebases analyzed by the Linux Foundation and Synopsys contained open-source software?,96%,"According to a study by the Linux Foundation and Synopsys, 96% of the commercial codebases analyzed contained open-source software, and 70–90% of a typical codebase consisted of open-source components",numeric,easy,science_technology,Transparency in the software supply chain,Lead,83277131_1365442436_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000086,What recent trend has transformed political campaigns worldwide by providing more options for both users and politicians but also leading to an increase in disinformation?,Generative Artificial Intelligence,"Recently, the new trends of Generative Artificial Intelligence have transformed the political campaigns around the world; such tools and technologies give more modalities to users and politicians for political participation, along with a rise in disinformation.",other,easy,science_technology,Computational politics,Lead,61580753_1342791371_0_0,1.0,8,fix,yes,yes,yes,yes,no,[auto-review] question needs page title for disambiguation; question uses relative/time-sensitive phrasing
seed_000087,How many games were available for the Amiga platform?,"12,000","However, it was perceived as a games machine from outside its community of experienced and professional users. More than 12,000 games were available.",numeric,easy,science_technology,Amiga software,Lead,4334877_1362187259_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000088,What is the goal of replacing communication mechanisms during a transition in a communication system?,ensure the highest possible quality,"In a transition, communication mechanisms within a system are replaced by functionally comparable mechanisms with the aim to ensure the highest possible quality, e.g., as captured by the quality of service.",other,easy,science_technology,Transition (computer science),Lead,53650506_1320737182_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000089,When was ENIAC used to create the first forecasts via computer?,1950,"ENIAC was used to create the first forecasts via computer in 1950, and over the years more powerful computers have been used to increase the size of initial datasets and use more complicated versions of the equations of motion.",date,easy,science_technology,History of numerical weather prediction,Lead,30890995_1358567135_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000090,Where does Marc-Alexander Najork work?,Google DeepMind,Marc-Alexander Najork is a distinguished research scientist at Google DeepMind working on generative artificial intelligence.,organization,easy,science_technology,Marc Najork,Lead,81694302_1343572158_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000091,Which conference did the author present 'Use of ATM and other computer networks in delivery of engineering education-a perspective' at in 1996?,Frontiers in Education FIE'96,"'Use of ATM and other computer networks in delivery of engineering education-a perspective.' Technology-Based Re-Engineering Engineering Education Proceedings of Frontiers in Education FIE'96 26th Annual Conference, 1996",other,easy,science_technology,Patrick Mantey,Selected publications,79443235_1362787208_1_0,1.0,8,fix,yes,yes,yes,yes,no,[auto-review] question needs page title for disambiguation; question uses relative/time-sensitive phrasing
seed_000092,What is the scope of theoretical physics according to the passage?,ranges from the behaviour of quarks and elementary particles at scales far smaller than an atom to the large-scale structure of the universe itself,The scope of theoretical physics is enormous. It ranges from the behaviour of quarks and elementary particles at scales far smaller than an atom to the large-scale structure of the universe itself.,other,easy,science_technology,Theoretical physics,Lead,19594028_1363743276_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000093,When was Final Theory published?,2008,Final Theory is a 2008 techno-thriller novel written by Scientific American contributing editor Mark Alpert and published by Touchstone Books.,date,easy,science_technology,Final Theory (novel),Lead,27827081_1355214741_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000094,When did T.H. Tse receive his PhD?,1988,He received the PhD from the London School of Economics in 1988 under the supervision of Frank Land and Ian Angell.,date,easy,science_technology,T. H. Tse,Lead,43109752_1361750209_0_0,1.0,1,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000095,In which countries is the term 'creative computing' used according to the passage?,United Kingdom and the United States,"""The term \""creative computing\"" is used both in the United Kingdom and the United States (e.g., at Harvard University and MIT).""",other,easy,science_technology,Creative computing,Overview,49870344_1334785441_2_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000096,What degree did Henry Reich earn from the Perimeter Institute for Theoretical Physics?,master's degree in theoretical physics,"He then attended the Perimeter Institute for Theoretical Physics, where he earned his master's degree in theoretical physics from the institute's Perimeter Scholars International program.",other,medium,science_technology,MinutePhysics,Background and video content,36970075_1349644690_1_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000097,What feature made The Note Processor unique among commercial scorewriters?,accepted as input files encoded in DARMS notation,"Intended to provide publishing-quality music engraving, it was unique among commercial scorewriters in that it accepted as input files encoded in DARMS notation.",other,medium,science_technology,The Note Processor (software),Lead,82959304_1359714773_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000098,What is another term commonly used for the entry point in C-family languages besides 'entry point'?,main function,"In many C-family languages, this is a function called main; as a result, the entry point is often known as the main function.",other,medium,science_technology,Entry point,Lead,1569732_1364323305_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000099,Which fellowship did Abdigani Diriye receive that was also given to individuals under the age of 35 by MIT Technology Review?,MIT Technology Review 'Innovator Under 35',"Diriye was named a TEDGlobal 2017 fellow, an MIT Technology Review 'Innovator Under 35', and a 'Next Einstein Forum' fellow.",other,medium,science_technology,Abdigani Diriye,Lead,60100206_1364506067_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000100,"What type of code is used to indicate the nature of an error and, when possible, why it occurred in computing?",error code,"In computing, an error code (or a return code) is a numeric or alphanumeric code that indicates the nature of an error and, when possible, why it occurred.",other,medium,science_technology,Error code,Lead,30873244_1360884303_0_0,1.0,8,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000101,"What term in Greek does the Latin 'physica' originate from, and what does it mean in English?",natural science,"physica ('study of nature'), which itself is a borrowing of the Greek φυσική (phusikḗ 'natural science'),",other,medium,science_technology,Physics,History,22939_1364955093_1_0,1.0,1,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000102,When did the work of Ibn al-Haytham (Alhazen) occur?,11th century,"The roots also emerged in ancient Asian cultures such as India and China, and particularly the Islamic medieval period, which saw the development of scientific methodology emphasising experimentation, such as the work of Ibn al-Haytham (Alhazen) in the 11th century.",date,medium,science_technology,Physicist,History,23269_1356210110_1_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000103,When has C typically ranked as the most or second-most popular language according to the passage?,2000,"Since 2000, C has typically ranked as the most or second-most popular language in the TIOBE index.",date,medium,science_technology,C (programming language),Lead,6021_1363408764_0_1,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000104,In what year did Dr Ahmed K. Elmagarmid start the Qatar Computing Research Institute-CSAIL research collaboration with MIT after joining QCRI?,2012,"At QCRI, Elmagarmid started the Qatar Computing Research Institute-CSAIL research collaboration with MIT in 2012 with the objective of exchange of expertise between QCRI and MIT-CSAIL scientists and joint knowledge creation.",numeric,medium,science_technology,Ahmed K. Elmagarmid,Lead,33236835_1356014303_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000105,What is the relationship between software quality assurance and security during the development process of applications in SaaS models?,critical aspects,"Software quality assurance and security are critical aspects of software development, as bugs and security vulnerabilities can lead to system failures and security breaches.",other,medium,science_technology,Software,Lead,5309_1360134349_1_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000106,When was Simon born?,"August 8, 1953","Simon was born on August 8, 1953, in Stadtsteinach, Germany.",date,medium,science_technology,Horst D. Simon,Early life and education,73805220_1356340090_1_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000107,What term is used for a state vector having nonzero components along multiple dimensions in quantum mechanics?,superposition,Having a nonzero component along multiple dimensions is called a superposition.,other,medium,science_technology,Quantum state space,Relative to Hilbert space,9718351_1287748687_1_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000108,In which year did the special theory of relativity discredit the concept of absolute simultaneity mentioned in the context of medieval scholastics and Aristotle's works?,1905,"The idea of absolute simultaneity survived until 1905, when the special theory of relativity and its supporting experiments discredited it.",date,medium,science_technology,Naïve physics,Examples,168907_1292060048_2_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000109,Where did Zdenko Vrandečić live before returning to Stuttgart in mid 2024?,"San Francisco Bay Area in California, United States","He lived in the San Francisco Bay Area in California, United States, until mid 2024, after which he returned to Stuttgart.",location,medium,science_technology,Denny Vrandečić,Lead,66924839_1360810428_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000110,What award did Kozen receive in 2022 for his work on Kleene algebra with tests?,Alonzo Church Award,His work on Kleene algebra with tests was recognized with an Alonzo Church Award in 2022.,other,medium,science_technology,Dexter Kozen,Career,18945682_1334544447_1_0,1.0,8,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000111,What are some examples of cosmic sources studied in nuclear astrophysics besides stars and supernovae?,"novae, and violent binary-star interactions","Nuclear astrophysics studies the origin of the chemical elements and isotopes, and the role of nuclear energy generation, in cosmic sources such as stars, supernovae, novae, and violent binary-star interactions.",other,medium,science_technology,Nuclear astrophysics,Lead,5470137_1364617431_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000112,What type of software is responsible for tasks such as formatting media for a specific filesystem and diagnosing failures on formatted media for the Amiga family of personal computers?,Amiga support and maintenance software,"Amiga support and maintenance software performs service functions such as formatting media for a specific filesystem, diagnosing failures that occur on formatted media, data recovery after media failure, and installation of new software for the Amiga family of personal computers.",other,hard,science_technology,Amiga support and maintenance software,Lead,14436015_1329168497_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000113,"Who is mentioned as a renowned mathematician associated with the early practitioners of computer science, and what was his significant contribution to the field?",Alan Turing,"It has strong foundations in the field of mathematics, as the very first recognised practitioners of the field were renowned mathematicians such as Alan Turing.",person,hard,science_technology,Computer and information science,Lead,8431748_1319524395_0_0,1.0,1,fix,no,yes,yes,yes,no,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation; question uses relative/time-sensitive phrasing
seed_000114,What type of filtering method involves comparing a user's profile to characteristics of the information item rather than the user's social environment?,content-based,These characteristics may originate from the information item (the content-based approach) or the user's social environment (the collaborative filtering approach).,other,hard,science_technology,Information filtering system,Lead,9854390_1322257953_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000115,What is the relationship between the AmigaOS operating system and its derivatives AROS and MorphOS mentioned in the passage?,is a split of,This article deals with music software created for the Amiga line of computers and covers the AmigaOS operating system and its derivates AROS and MorphOS and is a split of main article Amiga software.,other,hard,science_technology,Amiga music software,Lead,31230857_1346559238_0_0,1.0,1,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000116,What type of software can normally run on many different CPU architectures and operating systems if the interpreter is available for the architecture or operating system?,Interpreted software,"Interpreted software, on the other hand, can normally run on many different CPU architectures and operating systems if the interpreter is available for the architecture or operating system.",other,easy,science_technology,Computer compatibility,Software compatibility,12075392_1361612522_1_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000117,What is physics the scientific study of?,"matter, its fundamental constituents, its motion and behavior through space and time, and the related entities of energy and force","Physics is the scientific study of matter, its fundamental constituents, its motion and behavior through space and time, and the related entities of energy and force.",other,easy,science_technology,Physics,Lead,22939_1364955093_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000118,What is naïve physics?,untrained human perception of basic physical phenomena,Naïve physics or folk physics is the untrained human perception of basic physical phenomena.,other,easy,science_technology,Naïve physics,Lead,168907_1292060048_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000119,"Which university did Ristenpart receive his Ph.D. in computer science from after obtaining his M.S. at the University of California, Davis?","University of California, San Diego","He then moved to the University of California, San Diego where he received his Ph.D. in computer science under Mihir Bellare.",location,easy,science_technology,Thomas Ristenpart,Biography,77121916_1334987217_1_0,1.0,8,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000120,"When was the Convention on Laundering, Search, Seizure and Confiscation of the Proceeds from Crime approved by the Committee of Ministers?",September 1990,The convention was drafted between October 1987 and June 1990 by a committee of governmental experts under the authority of the European Committee on Crime Problems (CDPC) and was approved by the Committee of Ministers in September 1990.,date,easy,historical_event,CETS141,Lead,43956140_1362963925_0_0,1.0,8,fix,yes,yes,no,yes,yes,[auto-review] question needs page title for disambiguation; multiple candidate values for answer_type in evidence
seed_000121,Who signed the agreement that determined the status and future of people of Indian origin in Ceylon on 30 October 1964?,"Sirimavo Bandaranaike, the Prime Minister of Sri Lanka, and Lal Bahadur Shastri, the Prime Minister of India","The Sirima–Shastri Pact or Srimavo-Shastri Pact (also known as the Indo-Ceylon Agreement and Bandaranaike-Shastri Pact) was an agreement that was signed between Sirimavo Bandaranaike, the Prime Minister of Sri Lanka, and Lal Bahadur Shastri, the Prime Minister of India, on 30 October 1964.",other,easy,historical_event,Sirima–Shastri Pact,Lead,45190450_1303021133_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000122,Which nationalist group has never gained popular support in Sindh and lacks organized leadership and members according to the passage?,separatist groups,"However, the insurgency has never attracted popular support in Sindh, with separatist groups having unorganized leadership and few members.",other,easy,historical_event,Insurgency in Sindh,Lead,54413554_1361278304_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000123,On which date did protests inspired by the Arab Spring occur in 950 cities in 82 countries?,15 October 2011,"On 15 October 2011, the subsidiary ""Occupy"" and Indignants movements inspired protests in 950 cities in 82 countries.",date,easy,historical_event,Impact of the Arab Spring,Lead,31078336_1361104938_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000124,Where shall a true copy be kept according to the phrase mentioned in the passage?,the Archives of the Government of the Republic of Belarus,"""A true copy shall be kept in the Archives of the Government of the Republic of Belarus, which shall send to the Contracting Parties which have signed this Agreement (or the Treaty or the Protocol) a certified copy thereof""",location,easy,historical_event,Depositary,Belarus,34543329_1276521423_1_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000125,When was the opera 'The Decembrists' premiered?,1953,It was premiered in 1953 after a long and difficult period of composition lasting some 30 years.,date,easy,historical_event,The Decembrists (opera),Lead,72252403_1364297163_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000126,When did the modern phase of the conflict begin?,1922,"The modern phase of the conflict is believed to have begun in 1922, with the emergence of Kurdish nationalism which occurred in parallel with the formation of the modern State of Turkey.",date,easy,historical_event,Kurdish–Turkish conflict,Lead,9717503_1364274115_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000127,Who is the originator of the phrase 'Science progresses one funeral at a time' and what is his role in relation to the original quote about scientific progress?,Paul A. Samuelson,"Often the more concise ""Science progresses one funeral at a time"" is used which was originated by Paul A. Samuelson.",person,easy,historical_event,Planck's principle,Formulation,40600057_1346064383_2_0,1.0,8,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000128,When was Leon Trotsky born?,1879,"Since then different theorists, most notably Leon Trotsky (1879–1940), have used the phrase to refer to different concepts.",date,easy,historical_event,Permanent revolution,Lead,46399047_1354910319_0_0,1.0,8,fix,yes,yes,no,yes,yes,[auto-review] question needs page title for disambiguation; multiple candidate values for answer_type in evidence
seed_000129,How many secret treaties have been negotiated by 110 countries and independent political entities since 1521?,593,"According to one compilation of secret treaties published in 2004, there have been 593 secret treaties negotiated by 110 countries and independent political entities since the year 1521.",numeric,easy,historical_event,Secret treaty,Lead,482715_1360734988_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000130,When did the surrender conference for the Confederate army take place?,"April 9, 1865","Hosted by Union General Ulysses S. Grant, the house served as the location of the surrender conference for the Confederate army of General Robert E. Lee on April 9, 1865.",date,easy,historical_event,"McLean House (Appomattox, Virginia)",Lead,21191463_1362299881_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000131,When did the New People's Army rebellion begin?,"March 29, 1969","The history of the rebellion can be traced back to March 29, 1969, when Jose Maria Sison's newly formed CPP entered an alliance with a small armed group led by Bernabe Buscayno.",date,easy,historical_event,New People's Army rebellion,Lead,18748169_1365847000_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000132,When did the first conflict between British forces and the Isaaq clan-family occur?,1825,"The first of these conflicts occurred in 1825, when a British ship named the Mary Anne was attacked, sacked, and plundered by Isaaq forces in the port city of Berbera.",date,easy,historical_event,Anglo-Isaaq conflicts,Lead,78909407_1363179165_0_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000133,When was Kaleva shot down?,"June 14, 1940","On June 14, 1940, as Flight 1631 from Tallinn in Estonia to Helsinki in Finland, it was shot down over the Gulf of Finland by two combat aircraft of Soviet Naval Aviation and downed near the Estonian island of Keri, killing all nine on board.",date,easy,historical_event,Kaleva (airplane),Lead,9206134_1363884988_0_0,1.0,8,fix,yes,yes,no,no,yes,[auto-review] multiple candidate values for answer_type in evidence
seed_000134,What is a political revolution according to the passage?,"an upheaval in which the government is replaced, or the form of government altered, but in which property relations are predominantly left intact","A political revolution, in the Trotskyist theory, is an upheaval in which the government is replaced, or the form of government altered, but in which property relations are predominantly left intact.",other,easy,historical_event,Political revolution (Trotskyism),Lead,40494288_1339184621_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000135,When was the Easter Offensive in its third day?,2 April 1972,"On 2 April 1972, the Easter Offensive, the largest combined arms operation of the entire Vietnam War, was in its third day.",date,easy,historical_event,Rescue of Bat 21 Bravo,Lead,31276542_1357635557_0_0,1.0,8,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000136,When did Walt Whitman Rostow place the beginning of the commercial revolution?,1488,"Walt Whitman Rostow placed the beginning 'arbitrarily' in 1488, the year the first European sailed around the Cape of Good Hope.",date,medium,historical_event,Commercial revolution,Origins of the commercial revolution,144571_1349937995_1_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000137,When did the Polisario Front declare the establishment of the Sahrawi Arab Democratic Republic and begin waging a war for independence against Mauritania and Morocco?,1976,"In February 1976, the Polisario Front declared the establishment of the Sahrawi Arab Democratic Republic, which was not admitted into the United Nations, but won limited recognition by a number of other states. Following the annexation of Western Sahara by Morocco and Mauritania in 1976, and the Polisario Front's declaration of independence, the UN addressed the conflict via a resolution reaffirming the right to self-determination of the Sahrawi people.",date,medium,historical_event,Western Sahara conflict,Lead,4255996_1366966353_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000138,What was the status of the International Court of Justice's jurisdiction regarding Pakistan's compensation claim for the Atlantique incident?,ruling that it had no jurisdiction in the matter,"Pakistan later lodged a compensation claim at the International Court of Justice, blaming India for the incident, but the court dismissed the case, ruling that it had no jurisdiction in the matter.",other,medium,historical_event,1999 Pakistani Breguet 1150 Atlantic shootdown,Lead,2018850_1351771829_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000139,When did Tekoşîna Anarşîst release their official statement after becoming active?,"January 10, 2019","the unit did not publicly announce its existence until January 10, 2019, when it released an official statement",date,medium,historical_event,Anarchist Struggle,History,65877898_1360671179_1_0,1.0,1,fix,no,yes,yes,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation
seed_000140,What form of government did Athens establish after overthrowing the ruling aristocratic oligarchy during the Athenian Revolution?,participatory democracy,establishing the almost century-long self-governance of Athens in the form of a participatory democracy – open to all free male citizens.,other,medium,historical_event,Athenian Revolution,Lead,62535351_1361099801_0_0,1.0,1,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000141,Which group's nationality is mentioned in the treaty document but not in the marker text?,German,"The Meusebach–Comanche Treaty was a treaty made on May 9, 1847 between the private citizens of the Fisher–Miller Land Grant in Texas (United States), who were predominantly German in nationality, and the Penateka Comanche Tribe.",other,medium,historical_event,Meusebach–Comanche Treaty,Lead,15498906_1198160363_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000142,What specific group has been targeted by state violence according to the passage?,women,State violence has targeted women in particular.,other,medium,historical_event,Papua conflict,Lead,21657843_1365601259_0_0,1.0,8,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000143,What is the end goal of internationally oriented revolutionary socialism according to the passage?,world socialism,"The end goal of such internationally oriented revolutionary socialism is to achieve world socialism, and later, a communist society.",other,medium,historical_event,World revolution,Lead,43349892_1353813025_0_0,1.0,1,keep,yes,yes,yes,yes,yes,[auto-review] question needs page title for disambiguation
seed_000144,Why was the Mellon-Berenger Agreement unpopular in France despite reducing the debt amount and making payment terms easier?,"whose people felt that the United States should waive the debt in light of the huge losses of life and material damage that France had suffered, or at least link payments to reparations from Germany","However, it was deeply unpopular in France, whose people felt that the United States should waive the debt in light of the huge losses of life and material damage that France had suffered, or at least link payments to reparations from Germany.",other,medium,historical_event,Mellon–Berenger Agreement,Lead,39945348_1352756803_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
seed_000145,"What period did the First Intifada occur, and how long did it last?",between 1987 and 1993,The First Intifada was a major Palestinian uprising against Israeli occupation between 1987 and 1993.,date,medium,historical_event,Causes of the First Intifada,Lead,79394187_1365181617_0_0,1.0,8,fix,no,yes,no,yes,yes,[auto-review] question relies on unresolved pronoun/reference or is too short; question needs page title for disambiguation; multiple candidate values for answer_type in evidence
seed_000146,Where did the Qantas Short Empire flying boat airliner go down and how many people died in the incident?,13 of the occupants,"Corio, a Short Empire flying boat airliner operated by Qantas, was shot down by Japanese aircraft off the coast of West Timor, Dutch East Indies, on 30 January 1942, killing 13 of the occupants.",numeric,medium,historical_event,1942 Qantas Short Empire shootdown,Lead,28000855_1362683797_0_0,1.0,8,keep,yes,yes,yes,no,yes,[auto-review] no issues detected
